candidate_id,case_id,slug,record_id,source_row_number,estimate_field,reported_estimate,reported_ci_lower,reported_ci_upper,source_scale,analysis_scale,yi,sei,vi,interval_order_valid,estimate_within_interval,variance_derivation_valid,human_verified,independent_study_verified,common_estimand_verified,analysis_eligibility
MA-03-b9483889d1d76f1cbc87f16d,3,glp1_cardiovascular,b9483889d1d76f1cbc87f16d,200,hazard_ratio,0.8,0.71,0.89,ratio,log_hazard_ratio,-0.2231435513142097,0.05764302162517794,0.0033227179420807318,true,true,true,false,false,false,provisional_unverified
MA-03-2e26abd9ee40c26bd9a71180,3,glp1_cardiovascular,2e26abd9ee40c26bd9a71180,201,hazard_ratio,0.81,0.74,0.88,ratio,log_hazard_ratio,-0.21072103131565253,0.04420278194925569,0.0019538859320534447,true,true,true,false,false,false,provisional_unverified
MA-03-e51ceb7b57f6c887bb126959,3,glp1_cardiovascular,e51ceb7b57f6c887bb126959,204,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-fb9e696b37bec06a6d91f64c,3,glp1_cardiovascular,fb9e696b37bec06a6d91f64c,208,hazard_ratio,0.65,0.45,0.95,ratio,log_hazard_ratio,-0.4307829160924542,0.19061942151084227,0.03633576385712815,true,true,true,false,false,false,provisional_unverified
MA-03-75879341a93c6e4945416f66,3,glp1_cardiovascular,75879341a93c6e4945416f66,212,hazard_ratio,0.72,0.56,0.92,ratio,log_hazard_ratio,-0.3285040669720361,0.1266443899555609,0.016038801507216177,true,true,true,false,false,false,provisional_unverified
MA-03-7fe04982e6dbacd36145ea5b,3,glp1_cardiovascular,7fe04982e6dbacd36145ea5b,216,hazard_ratio,0.74,0.58,0.95,ratio,log_hazard_ratio,-0.3011050927839216,0.12587830310818593,0.015845347193396333,true,true,true,false,false,false,provisional_unverified
MA-03-db2bcf0453d506ab32b6dff1,3,glp1_cardiovascular,db2bcf0453d506ab32b6dff1,217,hazard_ratio,1.25,1.13,1.38,ratio,log_hazard_ratio,0.22314355131420976,0.050987127320037656,0.0025996871523497303,true,true,true,false,false,false,provisional_unverified
MA-03-058a28070a76e80ccde855a2,3,glp1_cardiovascular,058a28070a76e80ccde855a2,218,hazard_ratio,0.7,0.52,0.93,ratio,log_hazard_ratio,-0.35667494393873245,0.14830776972370124,0.021995194560418395,true,true,true,false,false,false,provisional_unverified
MA-03-667369b5c561b8897f7e16bb,3,glp1_cardiovascular,667369b5c561b8897f7e16bb,220,hazard_ratio,0.86,0.81,0.9,ratio,log_hazard_ratio,-0.15082288973458366,0.026878176458571833,0.0007224363697381251,true,true,true,false,false,false,provisional_unverified
MA-03-380ac9456aec5d45f34efe53,3,glp1_cardiovascular,380ac9456aec5d45f34efe53,223,hazard_ratio,0.8,0.72,0.9,ratio,log_hazard_ratio,-0.2231435513142097,0.05692542135323345,0.0032405035962431673,true,true,true,false,false,false,provisional_unverified
MA-03-533b4939864e62749f56059b,3,glp1_cardiovascular,533b4939864e62749f56059b,230,hazard_ratio,0.68,0.39,1.17,ratio,log_hazard_ratio,-0.3856624808119846,0.280263386810631,0.07854756598656538,true,true,true,false,false,false,provisional_unverified
MA-03-ac69d1c68eedb03065191d55,3,glp1_cardiovascular,ac69d1c68eedb03065191d55,232,hazard_ratio,0.65,0.48,0.87,ratio,log_hazard_ratio,-0.4307829160924542,0.15171378465055138,0.02301707245299388,true,true,true,false,false,false,provisional_unverified
MA-03-e84eb7a431836e0697bbeff1,3,glp1_cardiovascular,e84eb7a431836e0697bbeff1,234,hazard_ratio,0.61,0.39,0.95,ratio,log_hazard_ratio,-0.4942963218147801,0.22712540957221344,0.051585951673345704,true,true,true,false,false,false,provisional_unverified
MA-03-689f3d643a22feb95bbe43ea,3,glp1_cardiovascular,689f3d643a22feb95bbe43ea,235,hazard_ratio,0.87,0.84,0.91,ratio,log_hazard_ratio,-0.13926206733350766,0.020419433291862295,0.00041695325596081425,true,true,true,false,false,false,provisional_unverified
MA-03-42e7dbb9cff7ca5c360bc4d3,3,glp1_cardiovascular,42e7dbb9cff7ca5c360bc4d3,237,hazard_ratio,0.71,0.52,0.95,ratio,log_hazard_ratio,-0.342490308946776,0.15373577723177745,0.0236346892010587,true,true,true,false,false,false,provisional_unverified
MA-03-c039031fc54152371adca4a7,3,glp1_cardiovascular,c039031fc54152371adca4a7,238,hazard_ratio,0.85,0.8,0.9,ratio,log_hazard_ratio,-0.16251892949777494,0.030047244894661585,0.0009028369257597667,true,true,true,false,false,false,provisional_unverified
MA-03-f3e6011ec37042e8851146d1,3,glp1_cardiovascular,f3e6011ec37042e8851146d1,244,hazard_ratio,0.82,0.76,0.88,ratio,log_hazard_ratio,-0.19845093872383832,0.03739953268230052,0.0013987250448544647,true,true,true,false,false,false,provisional_unverified
MA-03-08818613c9ee744ba576bb28,3,glp1_cardiovascular,08818613c9ee744ba576bb28,245,hazard_ratio,0.72,0.58,0.92,ratio,log_hazard_ratio,-0.3285040669720361,0.11769235816108259,0.013851491169516544,true,true,true,false,false,false,provisional_unverified
MA-03-805c15bc62e5617c2919f11f,3,glp1_cardiovascular,805c15bc62e5617c2919f11f,246,hazard_ratio,1.15,1.03,1.29,ratio,log_hazard_ratio,0.13976194237515863,0.05742029392056834,0.0032970901539244577,true,true,true,false,false,false,provisional_unverified
MA-03-7a7be06d18729c678874d515,3,glp1_cardiovascular,7a7be06d18729c678874d515,252,hazard_ratio,1.13,1.0,1.27,ratio,log_hazard_ratio,0.12221763272424911,0.060974819526234854,0.003717928616256911,true,true,true,false,false,false,provisional_unverified
MA-03-e5efd2755ed1f5dedc0143fd,3,glp1_cardiovascular,e5efd2755ed1f5dedc0143fd,254,hazard_ratio,0.75,0.62,0.91,ratio,log_hazard_ratio,-0.2876820724517809,0.09789086036746934,0.00958262054348338,true,true,true,false,false,false,provisional_unverified
MA-03-3f51fd58413ec26e3f8c909a,3,glp1_cardiovascular,3f51fd58413ec26e3f8c909a,257,hazard_ratio,0.76,0.61,0.94,ratio,log_hazard_ratio,-0.2744368457017603,0.11031348573432309,0.012169065134856704,true,true,true,false,false,false,provisional_unverified
MA-03-ddc9c5e3d08b0dc825733f6c,3,glp1_cardiovascular,ddc9c5e3d08b0dc825733f6c,258,hazard_ratio,0.81,0.71,0.93,ratio,log_hazard_ratio,-0.21072103131565253,0.06885831021412438,0.004741466885544585,true,true,true,false,false,false,provisional_unverified
MA-03-f6455a397f9faf9a3931b1bf,3,glp1_cardiovascular,f6455a397f9faf9a3931b1bf,260,hazard_ratio,0.5,0.48,0.53,ratio,log_hazard_ratio,-0.6931471805599453,0.025278755993948698,0.0006390155046015972,true,true,true,false,false,false,provisional_unverified
MA-03-57f5303e430821feb2c55880,3,glp1_cardiovascular,57f5303e430821feb2c55880,261,hazard_ratio,0.69,0.488,0.976,ratio,log_hazard_ratio,-0.37106368139083207,0.17682650957553353,0.03126761448866625,true,true,true,false,false,false,provisional_unverified
MA-03-177b09a56e65e1ec3bb700f2,3,glp1_cardiovascular,177b09a56e65e1ec3bb700f2,262,hazard_ratio,0.25,0.24,0.26,ratio,log_hazard_ratio,-1.3862943611198906,0.02041943329186232,0.0004169532559608153,true,true,true,false,false,false,provisional_unverified
MA-03-c91dc8959eaf9008b10f489b,3,glp1_cardiovascular,c91dc8959eaf9008b10f489b,267,hazard_ratio,0.64,0.46,0.9,ratio,log_hazard_ratio,-0.4462871026284195,0.17121954258732805,0.029316131763813844,true,true,true,false,false,false,provisional_unverified
MA-03-27fbbe6cfce3890edb55fcb3,3,glp1_cardiovascular,27fbbe6cfce3890edb55fcb3,269,hazard_ratio,0.85,0.77,0.95,ratio,log_hazard_ratio,-0.16251892949777494,0.05359064539039336,0.0028719572733588894,true,true,true,false,false,false,provisional_unverified
MA-03-945efc4ff7a5d92798160c5b,3,glp1_cardiovascular,945efc4ff7a5d92798160c5b,274,hazard_ratio,0.54,0.45,0.65,ratio,log_hazard_ratio,-0.616186139423817,0.09380906563229824,0.008800140794804838,true,true,true,false,false,false,provisional_unverified
MA-03-0cae85eb8cd859674fa103c4,3,glp1_cardiovascular,0cae85eb8cd859674fa103c4,275,hazard_ratio,0.41,0.41,0.67,ratio,log_hazard_ratio,-0.8915981192837836,0.12528815747650332,0.015697122403857094,true,true,true,false,false,false,provisional_unverified
MA-03-41e56892f0df9af3c88852ef,3,glp1_cardiovascular,41e56892f0df9af3c88852ef,276,hazard_ratio,0.96,0.84,1.08,ratio,log_hazard_ratio,-0.040821994520255166,0.06411200161412209,0.004110348750969193,true,true,true,false,false,false,provisional_unverified
MA-03-988bfe1854bd5b758e860036,3,glp1_cardiovascular,988bfe1854bd5b758e860036,278,hazard_ratio,1.18,1.03,1.36,ratio,log_hazard_ratio,0.16551443847757333,0.07090076646781786,0.005026918685724045,true,true,true,false,false,false,provisional_unverified
MA-03-5028b7f85f11290bbbf292c7,3,glp1_cardiovascular,5028b7f85f11290bbbf292c7,281,hazard_ratio,0.82,0.69,0.97,ratio,log_hazard_ratio,-0.19845093872383832,0.08689049303782317,0.007549957780355997,true,true,true,false,false,false,provisional_unverified
MA-03-a0d056a5c640db9c5c677fb5,3,glp1_cardiovascular,a0d056a5c640db9c5c677fb5,285,hazard_ratio,1.35,1.11,1.64,ratio,log_hazard_ratio,0.30010459245033816,0.09957739774577148,0.009915658141819576,true,true,true,false,false,false,provisional_unverified
MA-03-d734c664659b66253965605c,3,glp1_cardiovascular,d734c664659b66253965605c,286,hazard_ratio,0.88,0.82,0.94,ratio,log_hazard_ratio,-0.12783337150988489,0.034841337923309096,0.0012139188282862166,true,true,true,false,false,false,provisional_unverified
MA-03-72fa4b84b1acb039f17ddf1a,3,glp1_cardiovascular,72fa4b84b1acb039f17ddf1a,288,hazard_ratio,0.78,0.63,0.96,ratio,log_hazard_ratio,-0.2484613592984996,0.10745438905989642,0.011546445728235587,true,true,true,false,false,false,provisional_unverified
MA-03-601f718fc7fa2025102380ae,3,glp1_cardiovascular,601f718fc7fa2025102380ae,289,hazard_ratio,0.92,0.86,0.98,ratio,log_hazard_ratio,-0.08338160893905101,0.03332208740756961,0.0011103615091977092,true,true,true,false,false,false,provisional_unverified
MA-03-bfa736dd0b69cf65b725a6a2,3,glp1_cardiovascular,bfa736dd0b69cf65b725a6a2,290,hazard_ratio,0.59,0.54,0.64,ratio,log_hazard_ratio,-0.527632742082372,0.043342387445774365,0.0018785625494996193,true,true,true,false,false,false,provisional_unverified
MA-03-aa4718f325bf495e43dd4e49,3,glp1_cardiovascular,aa4718f325bf495e43dd4e49,292,hazard_ratio,0.48,0.36,0.66,ratio,log_hazard_ratio,-0.7339691750802004,0.1546293218527069,0.023910227176628017,true,true,true,false,false,false,provisional_unverified
MA-03-2daf439ac1618b044e147921,3,glp1_cardiovascular,2daf439ac1618b044e147921,293,hazard_ratio,0.77,0.65,0.93,ratio,log_hazard_ratio,-0.2613647641344075,0.09138234837046783,0.008350733593701544,true,true,true,false,false,false,provisional_unverified
MA-03-1e6c81dd1d44ef24e74df31e,3,glp1_cardiovascular,1e6c81dd1d44ef24e74df31e,295,hazard_ratio,0.89,0.78,1.02,ratio,log_hazard_ratio,-0.11653381625595151,0.06843594798443019,0.004683478976527634,true,true,true,false,false,false,provisional_unverified
MA-03-65b48c8e984faedf73b1fa92,3,glp1_cardiovascular,65b48c8e984faedf73b1fa92,297,hazard_ratio,1.36,1.04,1.76,ratio,log_hazard_ratio,0.3074846997479607,0.13420988856084456,0.018012294187514318,true,true,true,false,false,false,provisional_unverified
MA-03-7f6d1fc6b31a338a6a20c7ab,3,glp1_cardiovascular,7f6d1fc6b31a338a6a20c7ab,299,hazard_ratio,0.86,0.8,0.92,ratio,log_hazard_ratio,-0.15082288973458366,0.03565421188286701,0.001271222824988375,true,true,true,false,false,false,provisional_unverified
MA-03-7336e0481803468c852e6959,3,glp1_cardiovascular,7336e0481803468c852e6959,301,hazard_ratio,0.17,0.16,0.18,ratio,log_hazard_ratio,-1.7719568419318752,0.030047244894661627,0.0009028369257597692,true,true,true,false,false,false,provisional_unverified
MA-03-3f70a073e4e36ef57c2776fc,3,glp1_cardiovascular,3f70a073e4e36ef57c2776fc,307,hazard_ratio,0.75,0.72,0.78,ratio,log_hazard_ratio,-0.2876820724517809,0.020419433291862292,0.00041695325596081414,true,true,true,false,false,false,provisional_unverified
MA-03-8dfe294c568a562c168ba26c,3,glp1_cardiovascular,8dfe294c568a562c168ba26c,308,hazard_ratio,0.86,0.78,0.94,ratio,log_hazard_ratio,-0.15082288973458366,0.047599332705135985,0.002265696473974228,true,true,true,false,false,false,provisional_unverified
MA-03-329e8d80b06f431f4a2c2eff,3,glp1_cardiovascular,329e8d80b06f431f4a2c2eff,310,hazard_ratio,0.82,0.71,0.94,ratio,log_hazard_ratio,-0.19845093872383832,0.07158675043065665,0.005124662837221121,true,true,true,false,false,false,provisional_unverified
MA-03-34b7d470f664b62b2bb30823,3,glp1_cardiovascular,34b7d470f664b62b2bb30823,315,hazard_ratio,0.99,0.92,1.07,ratio,log_hazard_ratio,-0.01005033585350145,0.03853138593470394,0.0014846677020491008,true,true,true,false,false,false,provisional_unverified
MA-03-48d8f3e0161e028d47bfd7df,3,glp1_cardiovascular,48d8f3e0161e028d47bfd7df,317,hazard_ratio,1.394,1.03,1.886,ratio,log_hazard_ratio,0.3321773123383321,0.1543139023831791,0.023812780468725328,true,true,true,false,false,false,provisional_unverified
MA-03-85e1acbe69b931a3fe7df529,3,glp1_cardiovascular,85e1acbe69b931a3fe7df529,320,hazard_ratio,4.078,1.111,14.971,ratio,log_hazard_ratio,1.4056066721522635,0.6634954790816093,0.4402262507617343,true,true,true,false,false,false,provisional_unverified
MA-03-216c860eb416051f15829159,3,glp1_cardiovascular,216c860eb416051f15829159,321,hazard_ratio,0.63,0.44,0.89,ratio,log_hazard_ratio,-0.4620354595965587,0.17970910214944374,0.032295361395359205,true,true,true,false,false,false,provisional_unverified
MA-03-594eab5dd19d3260476e2efd,3,glp1_cardiovascular,594eab5dd19d3260476e2efd,323,hazard_ratio,1.5,1.01,2.23,ratio,log_hazard_ratio,0.4054651081081644,0.20205760434029874,0.04082727547174071,true,true,true,false,false,false,provisional_unverified
MA-03-0364bee1b9b9a128667e596a,3,glp1_cardiovascular,0364bee1b9b9a128667e596a,324,hazard_ratio,1.46,0.98,2.19,ratio,log_hazard_ratio,0.37843643572024505,0.20513240485248727,0.04207930352056474,true,true,true,false,false,false,provisional_unverified
MA-03-18750878bc5c5c14e20b4273,3,glp1_cardiovascular,18750878bc5c5c14e20b4273,328,hazard_ratio,0.63,0.58,0.68,ratio,log_hazard_ratio,-0.4620354595965587,0.040578473860838654,0.001646612540874766,true,true,true,false,false,false,provisional_unverified
MA-03-afac624a7c4a117829060f18,3,glp1_cardiovascular,afac624a7c4a117829060f18,329,hazard_ratio,0.74,0.58,0.95,ratio,log_hazard_ratio,-0.3011050927839216,0.12587830310818593,0.015845347193396333,true,true,true,false,false,false,provisional_unverified
MA-03-7be4093ed22a7c41b50591a6,3,glp1_cardiovascular,7be4093ed22a7c41b50591a6,335,hazard_ratio,0.73,0.58,0.92,ratio,log_hazard_ratio,-0.31471074483970024,0.11769235816108259,0.013851491169516544,true,true,true,false,false,false,provisional_unverified
MA-03-7d94bfb9f9208652490a7485,3,glp1_cardiovascular,7d94bfb9f9208652490a7485,344,hazard_ratio,0.86,0.8,0.93,ratio,log_hazard_ratio,-0.15082288973458366,0.03841214932189414,0.0014754932155274926,true,true,true,false,false,false,provisional_unverified
MA-03-18856ec569fbb773ec3eaf23,3,glp1_cardiovascular,18856ec569fbb773ec3eaf23,346,hazard_ratio,0.29,0.23,0.36,ratio,log_hazard_ratio,-1.2378743560016174,0.11429412123409463,0.013063146148673922,true,true,true,false,false,false,provisional_unverified
MA-03-743bfead56e63f6fbb7a071e,3,glp1_cardiovascular,743bfead56e63f6fbb7a071e,347,hazard_ratio,0.85,0.79,0.92,ratio,log_hazard_ratio,-0.16251892949777494,0.03886314385969921,0.0015103439506596763,true,true,true,false,false,false,provisional_unverified
MA-03-33415ee5437819e0f4104d10,3,glp1_cardiovascular,33415ee5437819e0f4104d10,348,hazard_ratio,0.82,0.72,0.94,ratio,log_hazard_ratio,-0.19845093872383832,0.06801876599699828,0.00462655252775441,true,true,true,false,false,false,provisional_unverified
MA-03-3f4d94dd81b334f45d49a63b,3,glp1_cardiovascular,3f4d94dd81b334f45d49a63b,349,hazard_ratio,0.57,0.43,0.77,ratio,log_hazard_ratio,-0.5621189181535413,0.148626533639301,0.022089846501634272,true,true,true,false,false,false,provisional_unverified
MA-03-003fe8ff420dd862f081aef4,3,glp1_cardiovascular,003fe8ff420dd862f081aef4,352,hazard_ratio,0.74,0.59,0.92,ratio,log_hazard_ratio,-0.3011050927839216,0.11333145319187425,0.012844018282581984,true,true,true,false,false,false,provisional_unverified
MA-03-2cfa9b7440d52eb35b01a323,3,glp1_cardiovascular,2cfa9b7440d52eb35b01a323,354,hazard_ratio,0.7,0.55,0.89,ratio,log_hazard_ratio,-0.35667494393873245,0.1227836807962103,0.015075832269865662,true,true,true,false,false,false,provisional_unverified
MA-03-e39b36bdca837baabd501940,3,glp1_cardiovascular,e39b36bdca837baabd501940,358,hazard_ratio,0.8,0.72,0.9,ratio,log_hazard_ratio,-0.2231435513142097,0.05692542135323345,0.0032405035962431673,true,true,true,false,false,false,provisional_unverified
MA-03-7c0e1f9df4f05ff483903f8b,3,glp1_cardiovascular,7c0e1f9df4f05ff483903f8b,360,hazard_ratio,1.06,0.96,1.17,ratio,log_hazard_ratio,0.058268908123975824,0.05046667818652386,0.002546885607182163,true,true,true,false,false,false,provisional_unverified
MA-03-07f3c0f8a89969931284db1b,3,glp1_cardiovascular,07f3c0f8a89969931284db1b,364,hazard_ratio,0.73,0.57,0.93,ratio,log_hazard_ratio,-0.31471074483970024,0.12488704618559318,0.015596774304962485,true,true,true,false,false,false,provisional_unverified
MA-03-b0f6bc934a15421607788838,3,glp1_cardiovascular,b0f6bc934a15421607788838,366,hazard_ratio,0.65,0.5,0.85,ratio,log_hazard_ratio,-0.4307829160924542,0.13536683715815656,0.018324180602202877,true,true,true,false,false,false,provisional_unverified
MA-03-5ec1cd34d232c1cf548dee19,3,glp1_cardiovascular,5ec1cd34d232c1cf548dee19,367,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-e45f1ddd247d9aa7ec7e4170,3,glp1_cardiovascular,e45f1ddd247d9aa7ec7e4170,376,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-138d7cf4599206500e3afe61,3,glp1_cardiovascular,138d7cf4599206500e3afe61,377,hazard_ratio,0.89,0.74,1.06,ratio,log_hazard_ratio,-0.11653381625595151,0.09167872566603104,0.008404988739747378,true,true,true,false,false,false,provisional_unverified
MA-03-8c48c6889ee14fd85262ebea,3,glp1_cardiovascular,8c48c6889ee14fd85262ebea,380,hazard_ratio,0.92,0.83,1.0,ratio,log_hazard_ratio,-0.08338160893905101,0.04753392910819725,0.002259474416463122,true,true,true,false,false,false,provisional_unverified
MA-03-2783b3d545ba9203d7e864b1,3,glp1_cardiovascular,2783b3d545ba9203d7e864b1,383,hazard_ratio,1.03,0.94,1.13,ratio,log_hazard_ratio,0.02955880224154443,0.046963372259500445,0.002205558333984416,true,true,true,false,false,false,provisional_unverified
MA-03-311bea7fe9fd24fc8e1f9b91,3,glp1_cardiovascular,311bea7fe9fd24fc8e1f9b91,385,hazard_ratio,0.88,0.82,0.94,ratio,log_hazard_ratio,-0.12783337150988489,0.034841337923309096,0.0012139188282862166,true,true,true,false,false,false,provisional_unverified
MA-03-785420d1a7ca238369d0456f,3,glp1_cardiovascular,785420d1a7ca238369d0456f,387,hazard_ratio,0.62,0.41,0.92,ratio,log_hazard_ratio,-0.4780358009429998,0.2061814698432832,0.0425107985067367,true,true,true,false,false,false,provisional_unverified
MA-03-2def51be77cc658dc4ffd67a,3,glp1_cardiovascular,2def51be77cc658dc4ffd67a,388,hazard_ratio,1.1,0.95,1.26,ratio,log_hazard_ratio,0.09531017980432493,0.07204341956753083,0.0051902543029832835,true,true,true,false,false,false,provisional_unverified
MA-03-e3e0279a624b64c7ce2965d4,3,glp1_cardiovascular,e3e0279a624b64c7ce2965d4,389,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-c62d76e579500cfccf7097c0,3,glp1_cardiovascular,c62d76e579500cfccf7097c0,390,hazard_ratio,0.99,0.85,1.15,ratio,log_hazard_ratio,-0.01005033585350145,0.07711388430024392,0.005946551151871406,true,true,true,false,false,false,provisional_unverified
