sample_id,case_id,record_id,source_row_number,historical_llm_decision,stratum_population,stratum_sample,selection_probability,master_seed
SCR-16-1d113724972f,16,c7f4a3685893d462020e35c6,6184,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-8e2ba49f8c5d,16,6b1a1667c4f575f704d6ed1e,4786,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-76c379daeb9a,16,96827f5367043b42913e488b,5153,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-9df16d088e53,16,e482d9c90c93eb17f44f828b,5390,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-a6a5bf45350e,16,44cf97c9998dd9bbdc7beccf,39,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-0073bc5fa0ef,16,6d90668d0d48151a46a17cd7,4581,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-befda8b836a5,16,f7b44eceeb19fbf985d15570,2004,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-71953be04d2e,16,52dbfe57901d60472ea59b8a,2379,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-87b24e869feb,16,b2bc938d5057da2e5ad144e8,1611,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-c44bb0e59239,16,7553909a538811b2dfd8dbe9,3582,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-e9556d761b4c,16,37aafc732b61f2a815b7aa75,5676,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-3e11b5aec760,16,10629ea921bf34048fff62e3,4395,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-517ad27b74fa,16,2dd474a5a7c0448f8895138c,1389,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-1754391b9610,16,51dc29f2ed4454bc9eb7b974,348,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-c5dccd87b199,16,36f627147566a8127c011719,673,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-46d7b622e6da,16,83ab1592e5971d371e1cdf2e,966,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-ea2bb131a054,16,8d43cd1f526e476d4667b7bf,2260,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-24d189d81959,16,35572be6b642fd74970fff91,4609,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-2993b36a5d18,16,6d1590ed0e7276b2ef059507,6647,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-8e8aea40751c,16,b13d5fa63b4501217d3cc793,3121,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-5b88b879fd2c,16,fe04045dc0d2b38cd2e77c94,7021,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-9f0cf04261d4,16,e1e3cb93ee76e650b8cefc35,499,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-019991307c8a,16,3f7c0a09166ec1078aa6cb2d,3072,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-ef8b1881511f,16,7c7a517466b552f2f6d76c5e,3050,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-cc0759d50d98,16,abd8a4c057e2886aa672155c,3266,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-b8410583e5d7,16,99842c2632297fdcc803eded,314,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-a6c984233ce9,16,b02f2b31f625aeb97b4daadf,5869,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-d3e645381d86,16,018e02f2cc861434dfd131ea,5625,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-448ebd08128b,16,8e31f7755f4eeb5597a30e09,4512,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-82070dbbc57b,16,6caffd9878eb8845fb285e1d,4574,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-afe1358723ca,16,a096e478e01404027e3373e6,3537,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-f05757f4b15f,16,c272aee8eddac14a2dd15f81,799,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-f65c1d1dab62,16,8fc57a8a12304a63607357e9,6210,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-3b30df0cdb40,16,6b6825b7ef783d0e82ffe780,4339,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-d49a07eb26eb,16,4bf7cca85ac842c3413867fd,2308,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-e5528db69327,16,804e31bdd9cec276cf84c2df,3362,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-73f9d0b40bd7,16,c057148a6ee46d07e7384551,246,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-ae630f40678b,16,d7cdbd68b72d523b9f654050,832,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-c8139dd40693,16,eeb77a9c9dbf56d6bfb33f55,6612,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-7e06126c9c62,16,14200a9638619ebd2ae61d86,6376,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-fd9fd518969f,16,c7ed822602c5b550bc402485,6049,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-9dc3ccac308a,16,e19ef106f498de9ee08f9c96,5610,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-c7f7838afd76,16,58493e02aa30d87094744b4d,3552,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-87a6ea758514,16,817f266fc3c8a9fb91afb70b,1076,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-857ee10ba09e,16,2b9732b3e0d68bd2c87f159f,2468,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-6e890d6d341d,16,c67db833a1cc9b9abb4b070a,3804,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-9b426c8b557a,16,f03a2a7e878d3daf6af8fb54,3084,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-16-cd2df30e73af,16,64b31e87a5a519aa10ad96d2,3665,EXCLUDE,5367,30,0.005589714924538848,20260919
SCR-17-091a64e09416,17,628e2b4c3e611564a680cfb1,391,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-a52107e01594,17,4a6cf38311ed5dbe6d3f32e6,102,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-cfef4818f243,17,050356989156fa52a4df2d5e,616,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-6d6c9fe9513c,17,9686426f24811c30ff66385e,622,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-0c056f67c1eb,17,9d697f2fd45a9cc77ec691c8,183,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-de001e5ece96,17,9f5b14572e6895c12e782580,556,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-7e46f4bf7dc3,17,44a0f25b49ea0009ff36171c,770,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-8cebb070c619,17,65211b236c670fca1c1eabe1,899,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-51fcafe61410,17,e08ec51c0b79d004d4772ce7,148,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-dda2565bdae5,17,6eb662f2598520e73c062dca,957,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-791f439972b2,17,4fa84423ea7b6f94144f9e7d,320,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-ab3417f6f44d,17,5de7a60c0ea3c5b2347a61b7,654,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-4aa8223c4884,17,bb0497b1d22744db6d1a0b44,72,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-fcdb7b738505,17,3187f872282ac1edcf743f17,120,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-705e1ef4a358,17,5ac494a7dbc7e6822d7875f4,570,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-f51da34c77ab,17,50b209a5dbcc316c4d59c9c1,17,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-135c66635472,17,deab641c7a00a1088204519c,266,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-127ce2697de7,17,f0de2a71119f043058e1177f,855,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-baf26869a187,17,066714a51cc42e2d006bdd2b,951,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-f0a450deb137,17,84fde7a735a1172d8991635a,593,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-cb8409fb0b65,17,f397fcf3c79b47a3bbf0550d,276,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-c1deea25e2f9,17,f7afefab64c7b98f244a752a,235,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-ae8b49d3ed9e,17,964a0b27aca755799481ab47,274,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-4c44936cc7b7,17,1701fe3e0bad4ae5534ce574,797,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-c66a289b3e93,17,8538ff62479d9d7d3380e8b9,820,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-dd12d87ac4e2,17,aeb3f7640fa8038180a9bd04,98,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-8dadc8a3cb40,17,c472d7a85b8698433d7df2a9,881,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-8381f5598264,17,8a882aae9582c1c1e0be0667,360,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-33ea1d55cddd,17,5bd95305158d386b89452397,147,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-12b727ac0adf,17,549c49d69efb027d530ea669,398,INCLUDE,394,30,0.07614213197969544,20260919
SCR-17-968fc7fd6aec,17,439a551a43d6ac363a2d0394,989,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-661dc37cc304,17,c6704b4f4d5681502fe62165,10,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-f05c47836005,17,3dd698ccc9d3b504bdebeacc,812,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-c3a734cd59c0,17,be0adeaf7494a604c1265bbf,954,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-b914386ff078,17,402e86f224f0da69169a7c64,454,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-0aac34b0e5cf,17,fa5a9cc19d1e952f707e3543,315,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-b3ac02013286,17,274f7a14daf2f4e9c573dc38,986,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-df4ea95c1200,17,6c5a9516bbad4c0000d1d5b1,828,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-0217f6a5946b,17,7cda61308b03e70ef8a28a1b,34,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-654ab5f674c3,17,723db5f529fa319b822350ed,858,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-dc445d50ba30,17,3e59464fc340dfb15ceb7997,176,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-403e7545ab41,17,3d5ad86ad54be5f680cc95bf,182,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-4f5ccc45fc08,17,3aa722042b6f762e10a6385c,217,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-84a0b1f6f10d,17,e095a54536cdd84b83a2e60f,331,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-6c7cad8b2448,17,9f0ce359b085c5212f67fa2a,830,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-b6b7986114dd,17,50e5bebbabf61b52244dfe17,604,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-6e7a4bb34833,17,c2685cbfba277ef51db2134e,719,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-cabaa584e93b,17,0a37f24f1697fee2dcab0491,585,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-4d60d9dbb552,17,a8b03d68421f49ac6e7b4c10,204,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-2d393a4013d2,17,d1fbaa505d00b5275152d2f9,38,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-99cde3c5be31,17,eca44b72159c763f64285a48,652,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-0c1458856ac5,17,927e29e11260518e5bd11580,763,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-a97f42748b9b,17,d9001eb4ceb5a74a793b8d7f,292,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-8157233770ac,17,1789c2e36153ef0a93191c62,31,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-0aa360436a06,17,2aa5e7bf40b1ed75ac187a2f,835,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-72dd4437a7a9,17,886722700de6faf8236742a0,223,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-82ef753983ed,17,08d16a785c93e0531cbe37ce,390,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-3032e5b522f8,17,06dcd4a24e4c2fea6f0dcc9c,543,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-177dd0becfa9,17,262cca04ac4751f8cfbb390f,801,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-17-dab3ab6297e5,17,7c0cde1d229a1ca374ff6f59,606,EXCLUDE,605,30,0.049586776859504134,20260919
SCR-18-d18e6710c62b,18,e8184689e5b81c7771b52d0d,3982,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-0c3d6eb2d89f,18,3a87fc953b6ac08578734bbf,123,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-d32938ba0115,18,46234d6d7a5fbd3e5f0f95eb,3597,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-f1143f79e005,18,f3b66d4c448ddb8bbda802c1,2429,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-d18f05b2be96,18,4c432072ab15dbb45549ab02,689,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-f2f55216b4c0,18,70e5f7c5d2c23bf9f126be24,3686,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-91affaac6860,18,70e338d6faec7cd815efdec4,4671,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-697daa78b9cb,18,413f2e3092976d10096b28fb,3843,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-2782a9302524,18,710a27cc1a3a7248771cc62a,4631,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-22cd89f5c943,18,4c1fe74fea98cd99d6bc7546,2036,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-c369ef629cb2,18,0ccbd64ad2820fd305131678,409,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-291f48738184,18,71eb12b628d9bc32ae023e53,753,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-89200a388eb2,18,ae56182c220fc23be2ffb973,3980,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-e37d9794b9ff,18,5b1fdf340ea4be07418521f6,3560,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-9edfce1bad8a,18,978370ce584acafd10432cf5,1656,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-2d17f7e0c277,18,dc76ef724f68c5ba2ea018cc,2473,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-30aa66cdf831,18,b93f82f36fc8d1df25843c1b,3570,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-e948b915e76a,18,b13830953d61fb8bfc8ffeea,2817,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-139d97cea878,18,cec19c19499aa58f3dc39b57,4048,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-1a268374d76d,18,819a714248c3902ff6c14cb3,2329,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-89519a53d9f4,18,3050b78ccb987313b87cd7af,605,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-28fd2100d248,18,164b223e4e7bcd90bb96b94a,1325,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-9b03caa62de5,18,0623f686671c3bea5f6099b0,1901,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-277aa881f281,18,c8a31cf9f3e183b24370759e,3507,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-023b23bc3b1b,18,d716257271eb1747219da18a,4197,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-8be177233921,18,f2a9443ae2609608cf932066,306,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-ab2c77cbcd8d,18,39b9e776753c17ab370973d4,1624,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-03ca5716efe0,18,a4c4c6136b18083847dc38f1,1571,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-c74d1253aa20,18,822f62efbc31ca12dde3ee58,4836,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-1f7b9431d244,18,34bd72feb7064541ac8ae019,75,INCLUDE,2605,30,0.011516314779270634,20260919
SCR-18-0b89ac524636,18,3b1f1929e2fecb49e791139b,1721,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-c142b9b56a43,18,7b6f13cdaf0a41f2d214bcb3,1487,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-4b86f3602b65,18,c1006e4c9b4ea5ca285bfae5,1984,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-be8e34458568,18,56e5f12230ba9a02b437abfd,3338,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-49d9f2194d5b,18,1d8e9ee5ce1ddd7b1ab127c1,3035,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-432c40489bfa,18,19d30447be9622c5cd595139,4753,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-cfdc1a914a5b,18,c7ac867aa2f720c0866f41cf,2547,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-26481bd3635b,18,3aa75913b998f0a58de095e8,927,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-6c8f4fbc0d0d,18,32978da620499e03d738c63c,3160,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-2ff2746b6da9,18,e0b211fe5c96b91d3da2894a,449,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-4a7bda4d83c7,18,3eb27f10fba52e115e246830,3152,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-c5a1597cbcea,18,dd9857dcc98abe9dae670f6f,4302,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-c8dacd0edf4a,18,0cd30a71d2b250b6e9c284da,1975,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-0b5146792aa9,18,d7195a57ec640ec1042d8ddc,4186,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-2b4372d3ea81,18,92f4b6c0de4c8db361df96c6,3667,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-f921e81bb2dd,18,d2b4322708fd3f2bf3a3a505,3447,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-0bd8fd37c951,18,c37fa63bbbce6b864987d28a,3421,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-4487d75029c1,18,541cf6ecfc465de627b7e54e,472,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-9d1b140aa337,18,22e9e738a617abcd5c355365,2706,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-52b4e3d1fcba,18,16d535fe972f07de989ff01f,1798,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-da7c21e60f85,18,90f145634fc9373a0910c6ff,608,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-276377655089,18,9f601eff29c31da4831be108,3712,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-4060cf9a68ee,18,b8fc4c8d40fe3b559a71d22d,1795,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-5b877874db1d,18,c1dd2ae46888f515d20c4362,2285,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-4f43604f1e3b,18,0c8604b61884bd4c9d45aa12,1085,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-3b35ead4becc,18,a19dc48bdcb1d29d21e531ab,488,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-6b4bd83b9d32,18,e107ba38f5ffcdfe57090440,3400,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-b3161bd4fd61,18,46957f3bd6e5932fccde6aba,1416,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-3863ac0af037,18,ec17ebe81433542f82dbf2bf,679,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-18-ae7348887048,18,44035a145a68ad99b5728eae,1647,EXCLUDE,2281,30,0.0131521262604121,20260919
SCR-19-ddd1d34f9fea,19,2dba31afd387c5e414eb8eac,25,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-eae2fba7c57c,19,41077f02be96ead93fcfc5c3,304,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-60039ae90bf7,19,95c5902df061e25926cd89b3,358,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-0a4917510d82,19,a6f1c29001fba10d4247d598,331,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-9f9631f48525,19,6489f1318e968d6f19a719b2,143,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-f353ae8a6381,19,0c2d6c586f512043311d2bd9,276,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-243e62ff3738,19,8a76ce70e1d80486ba1b2991,106,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-4d5c94353de5,19,dd6e3d2dc3b3ef4b7012c1ca,351,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-f5e550a7c272,19,7df658489685ce916feac6eb,293,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-f8e53320bb9c,19,ae823bb60d7dcc9c5cae8a2d,113,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-01678f9d5451,19,803ef6563b9568e987d15094,165,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-3515ed4d9ecb,19,2dbc1149babe5c683b7e1b86,105,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-4aae9ed1b55c,19,bc3d9228bb3fb39bde44e81d,118,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-879f9b63f14a,19,4e7347dd3896ecbabe8464a3,5,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-6f170c0e652f,19,3b23b145ede1509645978faf,129,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-b188d1295d76,19,0cc0c12f258dcc9359c0ba1f,110,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-9c73b5c2e413,19,97e239ad04f152d47a25628e,310,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-d535866f2f08,19,206f4953b0ae08699b250146,147,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-31892c63b300,19,9ce954d4732c38b54559b289,352,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-c3c8483820b8,19,3b1b882e831c4fd1ce1586a8,47,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-6ea6e2446739,19,7a8fb44d5596a5ed1d500c23,96,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-fec72d0cbe4b,19,7081cc43d6da6d25ef4c128a,145,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-0ac2ef6be5f6,19,386f0bee395d083a0b581bef,45,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-7dbafa8d8e2f,19,3f432dce3b45ae8f3c84ef91,167,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-03ca92727b7c,19,5050b2a741775bb1fd44f590,349,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-cffc2954d03d,19,86f9e0411a6a6a7d678e18e8,267,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-6863d48bf654,19,0a927bd3b6a1cd557563b564,186,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-24cd5dc1356c,19,f7d82859c86aadfb4b188196,348,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-135eb92539d6,19,d5ce2ca1b761f585db138036,65,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-e53ce9b20912,19,5ca4391ee7f48cdfdcdf5434,296,INCLUDE,314,30,0.09554140127388536,20260919
SCR-19-96b0f7a3e3a4,19,445fa8116a24008c54875e28,175,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-6b855670db71,19,46425268cc5f5284daef3434,373,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-5337d109311d,19,ab0b990fa6cdb4ab39d630eb,370,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-db695e25f0b3,19,985ef14a38182029e093b0c0,7,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-2fa1b6584302,19,e7c79483f7937a22187eec02,346,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-3ebe3d0cf63d,19,3db292e6198581b6df7e6597,308,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-4ca94afb66a9,19,247db34815964ac5107dd5ed,323,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-27f8d9e69f2b,19,37fa3ca1efd8ec3de2736bca,281,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-4a3c2f79ba73,19,b30ac7a86bc1c183b027c054,181,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-e2b763857bc2,19,da6db1ff6784916cb1626b6c,42,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-f10866c0a3f9,19,6bc2267f2bad10d907c8e58b,353,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-ba35ad7b2a6b,19,dfc83a1f51b464edfe497b63,265,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-00fd68322617,19,5156e1c14d01ba844b689b45,15,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-8b460022147d,19,8122933e4fbc75ba6808f847,234,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-c92c01aa4a59,19,c46c20230935325d0ec80204,202,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-743db7f8e950,19,c16bca5761dbec97bedd624b,135,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-c7727b2177cf,19,b7c8ab346e7391c9378e25a8,362,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-95e1c54bafd1,19,978546a87cac52a1ce340020,8,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-fb17128e9d14,19,2c684563ee3fe7554f96b155,274,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-37d8fe63b725,19,87670ad38f7fca18f82f778c,216,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-21fc085668d6,19,6cbc0f12b1e4736652061c74,336,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-34cb6926cbde,19,51bb4a0db7b1a784e26808d3,193,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-2730d2192eb1,19,11d3ae9936696121e4b971aa,372,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-f871b4f3b31d,19,33f6e846b1c0e8c00d3bbd2c,343,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-2a5344b2f8a7,19,dfc7298f9ad09e67465ffe3b,312,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-a9371d91ab6c,19,74cf2e849398b6f6a5a3fa06,350,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-e048940612f0,19,8a6e2f7c6f49e80fd9e5ece8,282,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-fcb392a8d1ba,19,d41b2cd25dd5922104e74561,126,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-19-d9e547de8762,19,5d0115b9b258faa5d543072b,109,EXCLUDE,61,30,0.4918032786885246,20260919
